Wall time,Step,Value
1520425955.743094,0,0.3340763449668884
1520425981.5925279,1,0.36974087357521057
1520426007.8068092,2,0.3836723268032074
1520426031.5453582,3,0.3878517746925354
1520426054.616113,4,0.39816105365753174
1520426070.463011,5,0.40874895453453064
1520426084.875753,6,0.40874895453453064
1520426101.286231,7,0.42268040776252747
1520426119.754051,8,0.42407354712486267
1520426134.043116,9,0.4182223379611969
1520426150.182743,10,0.4237949252128601
1520426166.490601,11,0.4176650941371918
1520426183.735832,12,0.4310392737388611
1520426198.638127,13,0.4315965473651886
1520426215.011932,14,0.42546671628952026
1520426230.5042481,15,0.4399554133415222
1520426245.9308438,16,0.44190582633018494
1520426261.431458,17,0.43772637844085693
1520426275.454832,18,0.43410420417785645
1520426290.196251,19,0.42908889055252075
1520426304.350028,20,0.4246308207511902
1520426320.746637,21,0.43549734354019165
