Wall time,Step,Value
1520425619.970381,0,0.3357481062412262
1520425632.500532,1,0.3569239377975464
1520425644.6988559,2,0.3753134608268738
1520425656.997762,3,0.380886048078537
1520425670.212737,4,0.39035943150520325
1520425685.345224,5,0.3842296004295349
1520425700.7790961,6,0.3892449140548706
1520425716.6004522,7,0.3998328149318695
1520425731.131731,8,0.40874895453453064
1520425746.0012002,9,0.411813884973526
1520425761.021442,10,0.4132070243358612
1520425776.957145,11,0.40234047174453735
1520425793.720912,12,0.4329896867275238
1520425815.104138,13,0.4215658903121948
1520425838.6492102,14,0.42407354712486267
1520425865.60258,15,0.4349400997161865
1520425903.1960151,16,0.4282529950141907
1520425932.088213,17,0.4321537911891937
1520425959.579205,18,0.4321537911891937
1520425986.101078,19,0.43410420417785645
1520426011.65965,20,0.43187516927719116
1520426035.197888,21,0.4335469603538513
1520426058.02487,22,0.41989412903785706
