Wall time,Step,Value
1520422433.26597,0,0.3168013393878937
1520422442.750677,1,0.3555307984352112
1520422452.255528,2,0.35859569907188416
1520422461.9565032,3,0.376706600189209
1520422471.868049,4,0.380886048078537
1520422481.416944,5,0.3886876702308655
1520422491.1302788,6,0.39398160576820374
1520422501.623849,7,0.39370298385620117
1520422511.103759,8,0.39398160576820374
1520422521.0136268,9,0.3956533968448639
1520422531.1226501,10,0.40373364090919495
1520422540.121071,11,0.4020618498325348
1520422545.86144,12,0.40317636728286743
1520422551.68299,13,0.4048481583595276
1520422557.380925,14,0.40651991963386536
1520422563.142943,15,0.4054054021835327
1520422568.968472,16,0.4067985415458679
1520422574.806797,17,0.4095848500728607
1520422580.603254,18,0.4104207158088684
1520422586.43504,19,0.4095848500728607
1520422592.34093,20,0.41237112879753113
