Wall time,Step,Value
1520425955.742892,0,1.6857209205627441
1520425981.591977,1,1.6221849918365479
1520426007.806603,2,1.5919826030731201
1520426031.5451741,3,1.5725940465927124
1520426054.6159518,4,1.5551564693450928
1520426070.462764,5,1.5363225936889648
1520426084.875551,6,1.5283640623092651
1520426101.2860422,7,1.52084481716156
1520426119.753848,8,1.512381911277771
1520426134.042954,9,1.5278652906417847
1520426150.18256,10,1.5038336515426636
1520426166.490471,11,1.5064069032669067
1520426183.735726,12,1.5046292543411255
1520426198.6379352,13,1.511229395866394
1520426215.01177,14,1.519456148147583
1520426230.503723,15,1.5103508234024048
1520426245.9307148,16,1.5064054727554321
1520426261.4312809,17,1.511110544204712
1520426275.4546392,18,1.5285955667495728
1520426290.1961432,19,1.5293182134628296
1520426304.349866,20,1.5480388402938843
1520426320.746478,21,1.5476230382919312
