Wall time,Step,Value
1520427295.727562,0,1.6816483736038208
1520427317.020362,1,1.6257566213607788
1520427337.5003579,2,1.5953009128570557
1520427359.2531881,3,1.5766786336898804
1520427381.324024,4,1.5593162775039673
1520427402.7410948,5,1.5492217540740967
1520427425.1907861,6,1.5359333753585815
1520427444.897428,7,1.5287680625915527
1520427467.43271,8,1.5200234651565552
1520427488.955738,9,1.5187686681747437
1520427509.5083709,10,1.5090430974960327
1520427530.605411,11,1.509917974472046
1520427550.741573,12,1.5020588636398315
1520427570.299797,13,1.5014997720718384
1520427589.360109,14,1.5051978826522827
1520427609.4560268,15,1.5085480213165283
1520427630.185984,16,1.50251042842865
1520427649.951221,17,1.5153647661209106
1520427669.822036,18,1.507005214691162
1520427689.3370082,19,1.491165041923523
1520427708.481049,20,1.4941184520721436
1520427725.6342049,21,1.4918867349624634
1520427742.886934,22,1.4929234981536865
1520427758.8597918,23,1.5048892498016357
1520427776.239806,24,1.4991569519042969
1520427791.269095,25,1.506415605545044
1520427806.496309,26,1.5022697448730469
1520427822.25403,27,1.4982548952102661
1520427839.570776,28,1.508832573890686
1520427849.631755,29,1.5166572332382202
1520427856.23379,30,1.5024369955062866
1520427862.404526,31,1.5038942098617554
