Wall time,Step,Value
1520427259.193302,0,0.3357481062412262
1520427276.9023979,1,0.3633323907852173
1520427294.3362198,2,0.3778211176395416
1520427316.229234,3,0.3950961232185364
1520427337.6614358,4,0.3859013617038727
1520427359.627105,5,0.3948175013065338
1520427381.104392,6,0.3989969491958618
1520427401.741457,7,0.39955419301986694
1520427423.935275,8,0.3970465362071991
1520427444.622037,9,0.400390088558197
1520427466.354472,10,0.40094733238220215
1520427486.5663822,11,0.3992755711078644
1520427506.785365,12,0.4042908847332001
1520427527.934722,13,0.40596267580986023
1520427548.146781,14,0.3976037800312042
1520427567.800459,15,0.41069936752319336
1520427587.0977101,16,0.407634437084198
1520427607.019839,17,0.4132070243358612
1520427627.69447,18,0.4151574373245239
1520427647.786125,19,0.4126497507095337
1520427667.422334,20,0.4176650941371918
1520427687.217335,21,0.4146001636981964
1520427706.3978739,22,0.4168291985988617
1520427724.001636,23,0.4176650941371918
1520427741.0919108,24,0.41850098967552185
1520427757.365558,25,0.41348564624786377
1520427775.0268018,26,0.419058233499527
1520427790.130352,27,0.42295902967453003
1520427805.264749,28,0.4201727509498596
1520427820.340405,29,0.4210086464881897
1520427838.0755992,30,0.4151574373245239
