Wall time,Step,Value
1520443962.9928339,0,0.30760657787323
1520443965.7596138,1,0.35358038544654846
1520443968.5239358,2,0.3778211176395416
1520443971.3135912,3,0.3884090185165405
1520443974.0840893,4,0.3934243619441986
1520443976.866492,5,0.39175257086753845
1520443979.6271114,6,0.40707719326019287
1520443982.4532082,7,0.40512678027153015
1520443985.2138684,8,0.40707719326019287
1520443987.9704514,9,0.4146001636981964
1520443990.7427547,10,0.40930622816085815
1520443993.5013924,11,0.41237112879753113
1520443996.2976384,12,0.41989412903785706
1520443999.0814953,13,0.4196154773235321
1520444001.8672724,14,0.423237681388855
1520444004.634675,15,0.42268040776252747
1520444007.368827,16,0.4218445122241974
1520444010.1500351,17,0.4257453382015228
1520444012.8958442,18,0.4315965473651886
1520444015.672559,19,0.4321537911891937
1520444018.4348888,20,0.43326830863952637
1520444021.1948876,21,0.434382826089859
1520444023.9705079,22,0.4441348612308502
1520444026.7520902,23,0.4296461343765259
1520444029.5492191,24,0.44051268696784973
1520444032.3803873,25,0.44469210505485535
1520444035.1451967,26,0.438562273979187
1520444037.8859706,27,0.4393981695175171
1520444040.6209264,28,0.4407913088798523
1520444043.3786092,29,0.44803565740585327
1520444046.1186965,30,0.44887155294418335
1520444048.8758016,31,0.445806622505188
1520444051.6427464,32,0.4430203437805176
