Wall time,Step,Value
1520444026.7179453,0,0.2995263338088989
1520444027.83342,1,0.3379771411418915
1520444028.95576,2,0.3546949028968811
1520444030.0776937,3,0.36556142568588257
1520444031.1988485,4,0.3714126646518707
1520444032.3242147,5,0.3806074261665344
1520444033.447242,6,0.3859013617038727
1520444034.5692058,7,0.3884090185165405
1520444035.6837072,8,0.3886876702308655
1520444036.8077757,9,0.3970465362071991
1520444037.9382021,10,0.3970465362071991
1520444039.0629456,11,0.3976037800312042
1520444040.1890137,12,0.40234047174453735
1520444041.3056417,13,0.39732515811920166
1520444042.426414,14,0.4040122628211975
1520444043.5494332,15,0.4095848500728607
1520444044.6731322,16,0.4084703326225281
1520444045.7917871,17,0.40651991963386536
1520444046.904558,18,0.4067985415458679
1520444048.0185204,19,0.40930622816085815
1520444049.137244,20,0.419058233499527
1520444050.2612076,21,0.41153523325920105
1520444051.3798273,22,0.414878785610199
1520444052.50451,23,0.41933685541152954
1520444053.6288402,24,0.419058233499527
1520444054.7564144,25,0.41655057668685913
