Wall time,Step,Value
1520444079.376998,0,0.3482864201068878
1520444085.3013122,1,0.36639732122421265
1520444091.1834245,2,0.380886048078537
1520444097.0306783,3,0.392031192779541
1520444102.8510253,4,0.3948175013065338
1520444108.6504667,5,0.4067985415458679
1520444114.4574533,6,0.41292840242385864
1520444120.23555,7,0.40791305899620056
1520444126.0533576,8,0.4257453382015228
1520444131.850856,9,0.4054054021835327
1520444137.6269448,10,0.4182223379611969
1520444143.4078937,11,0.4310392737388611
1520444149.1638165,12,0.43605461716651917
1520444154.938699,13,0.4302034080028534
1520444160.7010503,14,0.44385623931884766
1520444166.4561064,15,0.44246307015419006
1520444172.2050025,16,0.438562273979187
1520444177.9516592,17,0.4435775876045227
1520444183.7383745,18,0.4324324429035187
1520444189.4984486,19,0.44747841358184814
1520444195.2457602,20,0.4407913088798523
1520444201.0263948,21,0.4455280005931854
1520444206.7899914,22,0.44692113995552063
1520444212.5790818,23,0.44803565740585327
1520444218.3601325,24,0.454165518283844
1520444224.1308315,25,0.4513792097568512
1520444229.884555,26,0.4449707567691803
1520444235.6227043,27,0.45165783166885376
1520444241.3842528,28,0.4577876925468445
1520444247.1628835,29,0.45667317509651184
1520444252.9198306,30,0.4550013840198517
1520444258.6773846,31,0.4589022099971771
1520444264.4339743,32,0.46224576234817505
1520444270.2089283,33,0.4527723491191864
1520444275.9833975,34,0.45723041892051697
1520444281.7555063,35,0.45305100083351135
1520444287.516301,36,0.46085259318351746
1520444293.274287,37,0.45667317509651184
1520444299.043923,38,0.45528003573417664
