Wall time,Step,Value
1520422980.891787,0,1.682955265045166
1520422986.314484,1,1.6193503141403198
1520422991.728958,2,1.5906081199645996
1520422997.124413,3,1.5733948945999146
1520423003.152947,4,1.5618891716003418
1520423008.706721,5,1.5513346195220947
1520423014.346731,6,1.5411498546600342
1520423020.713404,7,1.530163288116455
1520423026.9640582,8,1.5270588397979736
1520423032.709972,9,1.5260810852050781
1520423038.170593,10,1.5207842588424683
1520423043.535687,11,1.5115140676498413
1520423049.180375,12,1.511779546737671
1520423055.2214222,13,1.5059171915054321
1520423061.456744,14,1.5055699348449707
1520423067.889787,15,1.5088611841201782
1520423074.618473,16,1.4991391897201538
1520423080.593842,17,1.4986956119537354
1520423086.48841,18,1.4982247352600098
1520423092.9203358,19,1.5030583143234253
1520423099.6212401,20,1.4983419179916382
1520423105.8130822,21,1.497842788696289
1520423111.996284,22,1.5017629861831665
1520423118.824739,23,1.4999642372131348
1520423125.401519,24,1.5041273832321167
1520423131.8403132,25,1.5074055194854736
1520423137.898103,26,1.5036273002624512
1520423144.4302971,27,1.5149624347686768
1520423150.1161962,28,1.5109795331954956
1520423156.6958542,29,1.514805555343628
