Wall time,Step,Value
1520426002.400226,0,0.33184731006622314
1520426026.016775,1,0.35775983333587646
1520426049.598646,2,0.3736416697502136
1520426067.444,3,0.3778211176395416
1520426081.6194901,4,0.39230984449386597
1520426096.789792,5,0.40094733238220215
1520426115.696065,6,0.39398160576820374
1520426130.447884,7,0.4040122628211975
1520426147.022749,8,0.4098634719848633
1520426162.39712,9,0.4154360592365265
1520426180.33285,10,0.40317636728286743
1520426195.7170272,11,0.4151574373245239
1520426212.883422,12,0.41627195477485657
1520426228.512844,13,0.4182223379611969
1520426244.736852,14,0.41933685541152954
1520426260.139283,15,0.4237949252128601
1520426274.40316,16,0.42853161692619324
1520426289.584786,17,0.41432154178619385
1520426304.009645,18,0.4224017858505249
1520426320.082292,19,0.43131792545318604
1520426331.9514198,20,0.4246308207511902
1520426343.026795,21,0.4288102388381958
1520426353.9526138,22,0.43271106481552124
1520426364.5521312,23,0.42992475628852844
1520426371.995287,24,0.42769575119018555
1520426378.923466,25,0.4265812337398529
1520426386.252861,26,0.4349400997161865
