Wall time,Step,Value
1520427295.727872,0,0.3482864201068878
1520427317.020472,1,0.37475618720054626
1520427337.500515,2,0.3870158791542053
1520427359.2533429,3,0.38617998361587524
1520427381.3242161,4,0.39537474513053894
1520427402.74127,5,0.407634437084198
1520427425.190961,6,0.40094733238220215
1520427444.89763,7,0.40791305899620056
1520427467.432929,8,0.4056840240955353
1520427488.9562812,9,0.40345498919487
1520427509.5085351,10,0.4140429198741913
1520427530.6055691,11,0.4182223379611969
1520427550.741744,12,0.41794371604919434
1520427570.299965,13,0.41850098967552185
1520427589.3602712,14,0.4154360592365265
1520427609.456247,15,0.4196154773235321
1520427630.1861582,16,0.4176650941371918
1520427649.951377,17,0.40596267580986023
1520427669.822199,18,0.42630258202552795
1520427689.3371809,19,0.42769575119018555
1520427708.481319,20,0.42769575119018555
1520427725.63439,21,0.42908889055252075
1520427742.887101,22,0.4224017858505249
1520427758.859988,23,0.423237681388855
1520427776.240004,24,0.4224017858505249
1520427791.2693708,25,0.42546671628952026
1520427806.4964108,26,0.42908889055252075
1520427822.254194,27,0.4260239601135254
1520427839.570973,28,0.4204513728618622
1520427849.631871,29,0.42908889055252075
1520427856.233921,30,0.4335469603538513
1520427862.404628,31,0.4338255822658539
