Wall time,Step,Value
1520427276.4781172,0,0.33602675795555115
1520427295.285593,1,0.3638896644115448
1520427316.89904,2,0.3845082223415375
1520427337.099644,3,0.3909166753292084
1520427357.864207,4,0.4067985415458679
1520427379.051906,5,0.39453887939453125
1520427400.809674,6,0.41655057668685913
1520427421.800577,7,0.41348564624786377
1520427442.998637,8,0.40735581517219543
1520427464.3560672,9,0.41571468114852905
1520427485.70735,10,0.41376426815986633
1520427505.95061,11,0.41933685541152954
1520427527.146128,12,0.4196154773235321
1520427547.5001442,13,0.4215658903121948
1520427567.295894,14,0.4215658903121948
1520427586.588286,15,0.42630258202552795
1520427606.565436,16,0.4218445122241974
1520427627.098485,17,0.4237949252128601
1520427647.16115,18,0.4196154773235321
1520427667.0411808,19,0.4274170994758606
1520427686.5772889,20,0.4265812337398529
1520427705.814817,21,0.4265812337398529
