Wall time,Step,Value
1520444137.424678,0,0.33881303668022156
1520444147.4681282,1,0.37754249572753906
1520444157.4959435,2,0.39955419301986694
1520444167.525929,3,0.40596267580986023
1520444177.5612097,4,0.39732515811920166
1520444187.6000047,5,0.4126497507095337
1520444197.6496134,6,0.414878785610199
1520444207.640328,7,0.4204513728618622
1520444217.650535,8,0.42072999477386475
1520444227.675686,9,0.43549734354019165
1520444237.6441457,10,0.42908889055252075
1520444247.6336195,11,0.4399554133415222
1520444257.5919664,12,0.4335469603538513
1520444267.5654812,13,0.44664251804351807
1520444277.5058973,14,0.4371691346168518
1520444287.4685457,15,0.4563945531845093
1520444297.4536152,16,0.45165783166885376
1520444307.445882,17,0.4497074484825134
1520444317.429161,18,0.4455280005931854
1520444327.4232569,19,0.4536082446575165
1520444337.3991277,20,0.4497074484825134
1520444347.3957295,21,0.4583449363708496
1520444357.3914366,22,0.4591808319091797
1520444367.3855116,23,0.4611312448978424
1520444377.3927543,24,0.44051268696784973
1520444387.3807356,25,0.46001672744750977
1520444397.345719,26,0.4471997916698456
1520444407.298431,27,0.46140986680984497
1520444417.2936678,28,0.46168848872184753
1520444427.317357,29,0.46447479724884033
1520444437.3053935,30,0.4675396978855133
1520444447.3001199,31,0.46085259318351746
