Wall time,Step,Value
1520429304.208833,0,0.33881303668022156
1520429313.7818828,1,0.33964893221855164
1520429324.063561,2,0.38116466999053955
1520429333.603245,3,0.3914739489555359
1520429343.1441522,4,0.39258846640586853
1520429352.697118,5,0.3956533968448639
1520429364.8093839,6,0.40150460600852966
1520429376.568506,7,0.41069936752319336
1520429387.8488588,8,0.4084703326225281
1520429401.7224052,9,0.4151574373245239
1520429416.01481,10,0.42212316393852234
1520429430.3237371,11,0.41627195477485657
1520429448.2890089,12,0.4187796115875244
1520429467.768544,13,0.42407354712486267
1520429483.642923,14,0.42769575119018555
1520429500.433671,15,0.4204513728618622
1520429516.6771798,16,0.4296461343765259
1520429533.803901,17,0.43131792545318604
1520429549.156804,18,0.4338255822658539
1520429566.412419,19,0.43271106481552124
1520429582.532035,20,0.4366118609905243
1520429598.773767,21,0.4380050301551819
1520429616.798434,22,0.43605461716651917
1520429635.695408,23,0.4246308207511902
1520429651.3517709,24,0.4321537911891937
1520429666.300786,25,0.4421844482421875
1520429681.270847,26,0.4455280005931854
1520429698.3146062,27,0.4407913088798523
1520429715.366627,28,0.4338255822658539
1520429731.279079,29,0.4435775876045227
1520429748.6380842,30,0.44246307015419006
1520429766.246388,31,0.44887155294418335
1520429781.609565,32,0.4491501748561859
1520429797.3489642,33,0.4463638961315155
1520429814.0298398,34,0.44190582633018494
1520429832.1199381,35,0.4477570354938507
1520429847.822322,36,0.44608527421951294
1520429859.077375,37,0.44190582633018494
1520429869.287227,38,0.4399554133415222
1520429880.706222,39,0.4416272044181824
1520429893.294652,40,0.4463638961315155
1520429905.22238,41,0.44831427931785583
