Wall time,Step,Value
1520440872.426048,0,0.3329618275165558
1520440886.265302,1,0.35915297269821167
1520440907.271698,2,0.3786570131778717
1520440925.95386,3,0.38311508297920227
1520440941.1266031,4,0.3934243619441986
1520440959.608374,5,0.4006687104701996
1520440974.4131122,6,0.39871829748153687
1520440989.047766,7,0.4040122628211975
1520441004.135248,8,0.414878785610199
1520441020.038087,9,0.4067985415458679
1520441036.134775,10,0.42072999477386475
1520441050.783503,11,0.4173864722251892
1520441065.376648,12,0.4282529950141907
1520441080.599893,13,0.42490944266319275
1520441095.263911,14,0.43131792545318604
1520441111.0416489,15,0.4310392737388611
1520441126.433148,16,0.4282529950141907
1520441142.138773,17,0.43410420417785645
1520441156.927656,18,0.4279743731021881
1520441172.4699352,19,0.42713847756385803
1520441187.898037,20,0.4293675124645233
1520441203.8105578,21,0.43271106481552124
1520441221.191909,22,0.4366118609905243
