Wall time,Step,Value
1520438214.989192,0,0.31401506066322327
1520438220.934769,1,0.34940093755722046
1520438226.64127,2,0.3736416697502136
1520438232.3273962,3,0.3850654661655426
1520438238.266418,4,0.38896629214286804
1520438243.982194,5,0.3992755711078644
1520438249.955144,6,0.40150460600852966
1520438257.685906,7,0.40735581517219543
1520438263.4405062,8,0.4104207158088684
1520438268.9881668,9,0.4109779894351959
1520438275.1809971,10,0.4243521988391876
1520438283.8965461,11,0.414878785610199
1520438293.9743192,12,0.42268040776252747
1520438300.763954,13,0.41850098967552185
1520438306.8559098,14,0.42992475628852844
1520438314.062755,15,0.4288102388381958
1520438321.387338,16,0.43828365206718445
1520438328.850631,17,0.4393981695175171
1520438335.9418051,18,0.4416272044181824
1520438344.32321,19,0.41989412903785706
1520438351.444934,20,0.43326830863952637
1520438357.298156,21,0.42908889055252075
1520438363.291935,22,0.4095848500728607
1520438369.13417,23,0.438562273979187
1520438375.108914,24,0.42713847756385803
1520438380.890371,25,0.3619392514228821
1520438386.872569,26,0.42072999477386475
