Wall time,Step,Value
1520426002.400039,0,1.6849887371063232
1520426026.016617,1,1.6264482736587524
1520426049.598449,2,1.5996856689453125
1520426067.443807,3,1.5790901184082031
1520426081.619267,4,1.5616447925567627
1520426096.789614,5,1.5481526851654053
1520426115.6958961,6,1.5412843227386475
1520426130.4477031,7,1.5320948362350464
1520426147.022582,8,1.5206865072250366
1520426162.3968918,9,1.5190285444259644
1520426180.3326132,10,1.5277189016342163
1520426195.716853,11,1.5306808948516846
1520426212.883258,12,1.5094116926193237
1520426228.512665,13,1.5110979080200195
1520426244.736543,14,1.5065809488296509
1520426260.139164,15,1.5095901489257812
1520426274.402987,16,1.505854606628418
1520426289.584627,17,1.5339388847351074
1520426304.009471,18,1.5202043056488037
1520426320.082129,19,1.5214570760726929
1520426331.9512472,20,1.5146056413650513
1520426343.026633,21,1.5292538404464722
1520426353.9524171,22,1.5280836820602417
1520426364.551934,23,1.5266417264938354
1520426371.9951649,24,1.5457000732421875
1520426378.923336,25,1.544726014137268
1520426386.252332,26,1.5384045839309692
